TransactionID,Amount,SenderCounty,ReceiverCounty,TimeOfDay,TransactionType,AccountAgeMonths,TransactionsLast24Hours,DeviceChangedRecently,NewLocationLogin,FailedPinAttempts,IsWeekend,Fraudulent
TXN003030,361176,Mombasa,Kiambu,10,Withdraw,72,7,No,Yes,6,Yes,Yes
TXN003031,311696,Kiambu,Nyeri,10,Send Money,20,8,Yes,No,7,Yes,Yes
TXN003032,325612,Mombasa,Meru,13,Withdraw,82,15,Yes,Yes,5,Yes,Yes
TXN003033,319500,Mombasa,Meru,4,Send Money,109,16,Yes,Yes,2,No,Yes
TXN003035,441383,Nyeri,Kisumu,18,Send Money,1,27,No,Yes,7,No,Yes
TXN003037,43713,Kakamega,Kiambu,22,Send Money,37,20,Yes,Yes,7,No,Yes
TXN003038,415137,Nakuru,Meru,13,Paybill,40,30,Yes,No,8,No,Yes
TXN003039,202151,Kiambu,Meru,15,Withdraw,17,12,Yes,Yes,1,Yes,Yes
TXN003043,400028,Kiambu,Kakamega,18,Withdraw,104,8,No,Yes,4,Yes,Yes
TXN003045,250597,Kisumu,Kisumu,11,Till,54,5,No,Yes,6,No,Yes
TXN003046,311424,Nairobi,Meru,2,Till,20,30,Yes,Yes,6,Yes,Yes
TXN003047,483942,Kakamega,Nakuru,3,Send Money,107,21,Yes,Yes,5,Yes,Yes
TXN003048,394389,Kiambu,Kakamega,10,Withdraw,59,6,Yes,No,4,Yes,Yes
TXN003049,299721,Kisumu,Meru,7,Paybill,101,1,Yes,Yes,8,No,Yes
TXN003052,452533,Kiambu,Kakamega,23,Paybill,77,1,Yes,Yes,6,Yes,Yes
TXN003053,211172,Meru,Nairobi,22,Send Money,42,1,Yes,Yes,2,Yes,Yes
TXN003058,414858,Machakos,Kakamega,6,Paybill,89,12,Yes,No,8,Yes,Yes
TXN003059,433759,Kakamega,Nakuru,8,Till,103,27,Yes,Yes,3,Yes,Yes
TXN003060,130362,Uasin Gishu,Kiambu,3,Paybill,81,29,Yes,Yes,2,Yes,Yes
TXN003064,28434,Kisumu,Kiambu,10,Withdraw,103,19,No,Yes,4,Yes,Yes
TXN003065,160245,Kisumu,Machakos,7,Send Money,10,3,Yes,No,5,Yes,Yes
TXN003066,493604,Nairobi,Machakos,22,Paybill,63,25,Yes,Yes,3,No,Yes
TXN003067,382374,Machakos,Kakamega,10,Till,89,10,No,Yes,7,Yes,Yes
TXN003069,129041,Mombasa,Nyeri,21,Till,3,27,No,Yes,6,Yes,Yes
TXN003071,163974,Nyeri,Machakos,21,Withdraw,6,10,Yes,Yes,5,No,Yes
TXN003072,312340,Uasin Gishu,Nairobi,16,Send Money,58,15,Yes,No,3,Yes,Yes
TXN003073,390729,Kiambu,Uasin Gishu,23,Send Money,98,19,Yes,Yes,0,Yes,Yes
TXN003074,445474,Nyeri,Meru,6,Send Money,7,24,Yes,Yes,7,Yes,Yes
TXN003075,147399,Nyeri,Nyeri,3,Withdraw,103,29,No,Yes,6,Yes,Yes
TXN003076,266522,Uasin Gishu,Meru,1,Till,61,23,No,Yes,8,No,Yes
TXN003084,159260,Meru,Kisumu,0,Send Money,32,30,Yes,Yes,7,Yes,Yes
TXN003086,252814,Kakamega,Nyeri,15,Send Money,102,8,Yes,Yes,1,No,Yes
TXN003087,310377,Nyeri,Kakamega,21,Paybill,101,6,No,Yes,5,No,Yes
TXN003091,205428,Nairobi,Nairobi,0,Send Money,28,1,Yes,No,3,Yes,Yes
TXN003092,152643,Kakamega,Kiambu,3,Withdraw,29,11,Yes,No,3,Yes,Yes
TXN003095,331314,Nairobi,Kisumu,7,Till,52,2,Yes,Yes,2,Yes,Yes
TXN003098,216485,Meru,Kisumu,15,Till,52,14,Yes,Yes,2,Yes,Yes
TXN003099,404445,Mombasa,Machakos,4,Withdraw,36,16,Yes,No,3,No,Yes
TXN003102,40320,Nyeri,Nairobi,22,Paybill,39,12,Yes,Yes,1,Yes,Yes
TXN003105,384687,Uasin Gishu,Nyeri,17,Paybill,41,28,No,Yes,4,No,Yes
TXN003108,333592,Nairobi,Nyeri,11,Withdraw,15,15,Yes,No,4,No,Yes
TXN003109,764,Mombasa,Kiambu,21,Withdraw,74,24,No,Yes,6,No,Yes
TXN003110,276122,Machakos,Uasin Gishu,8,Till,28,3,Yes,Yes,1,No,Yes
TXN003111,248458,Meru,Kiambu,1,Withdraw,17,25,Yes,No,5,No,Yes
TXN003112,380496,Kiambu,Meru,20,Withdraw,35,1,Yes,Yes,7,No,Yes
TXN003113,1995,Meru,Kiambu,2,Paybill,78,8,Yes,Yes,3,No,Yes
TXN003116,45971,Machakos,Kiambu,13,Send Money,88,27,Yes,Yes,0,No,Yes
TXN003121,164256,Kakamega,Nyeri,3,Send Money,74,30,No,Yes,3,Yes,Yes
TXN003122,488464,Nairobi,Kiambu,19,Send Money,114,3,No,Yes,6,Yes,Yes
TXN003124,234794,Meru,Uasin Gishu,22,Till,36,8,Yes,Yes,8,No,Yes
TXN003128,400264,Kisumu,Nakuru,23,Till,55,23,Yes,No,8,No,Yes
TXN003130,136770,Kakamega,Meru,12,Withdraw,90,3,Yes,No,3,Yes,Yes
TXN003131,491426,Kakamega,Nakuru,10,Withdraw,5,14,Yes,No,5,Yes,Yes
TXN003135,131403,Uasin Gishu,Meru,4,Till,85,5,No,Yes,8,No,Yes
TXN003137,349650,Uasin Gishu,Mombasa,13,Send Money,11,26,Yes,Yes,1,No,Yes
TXN003138,443643,Kisumu,Mombasa,7,Send Money,75,15,Yes,No,4,Yes,Yes
TXN003139,24627,Uasin Gishu,Meru,19,Send Money,87,24,Yes,Yes,8,No,Yes
TXN003141,348864,Uasin Gishu,Machakos,10,Withdraw,34,17,Yes,No,7,Yes,Yes
TXN003142,36858,Kisumu,Nairobi,13,Paybill,78,5,Yes,Yes,8,Yes,Yes
TXN003144,434406,Uasin Gishu,Meru,7,Withdraw,4,5,Yes,No,4,Yes,Yes
TXN003145,265729,Kiambu,Nairobi,7,Paybill,25,11,Yes,No,7,No,Yes
TXN003146,118186,Kisumu,Nyeri,4,Withdraw,101,19,Yes,Yes,2,No,Yes
TXN003147,422124,Kakamega,Meru,8,Till,59,30,Yes,Yes,6,Yes,Yes
TXN003150,115805,Machakos,Nyeri,15,Withdraw,6,14,No,Yes,8,Yes,Yes
TXN003153,245396,Nairobi,Nakuru,4,Paybill,22,4,No,Yes,6,No,Yes
TXN003154,169919,Machakos,Meru,18,Withdraw,66,10,Yes,Yes,2,No,Yes
TXN003155,245630,Meru,Machakos,11,Send Money,99,8,No,Yes,5,No,Yes
TXN003156,295918,Mombasa,Mombasa,2,Withdraw,83,27,Yes,No,7,No,Yes
TXN003157,354160,Kisumu,Machakos,12,Withdraw,28,13,No,Yes,3,No,Yes
TXN003158,452429,Kisumu,Nakuru,6,Send Money,56,4,Yes,Yes,5,No,Yes
TXN003159,417636,Nairobi,Nyeri,22,Paybill,2,18,Yes,No,6,Yes,Yes
TXN003160,303107,Nakuru,Kisumu,3,Send Money,22,21,No,Yes,8,No,Yes
TXN003161,465605,Nakuru,Uasin Gishu,11,Till,61,22,Yes,Yes,2,No,Yes
TXN003162,285665,Nairobi,Mombasa,19,Withdraw,45,5,Yes,Yes,7,Yes,Yes
TXN003163,443049,Kiambu,Mombasa,13,Paybill,3,18,No,Yes,8,No,Yes
TXN003164,256980,Mombasa,Kisumu,19,Till,79,23,No,Yes,6,No,Yes
TXN003165,185376,Nairobi,Nyeri,3,Till,43,3,Yes,Yes,5,Yes,Yes
TXN003168,391075,Kisumu,Kiambu,6,Withdraw,84,17,Yes,Yes,3,No,Yes
TXN003171,449956,Nairobi,Uasin Gishu,3,Withdraw,1,9,No,No,4,Yes,Yes
TXN003173,52401,Kisumu,Meru,13,Paybill,43,24,Yes,No,6,No,Yes
TXN003174,270438,Machakos,Nairobi,10,Send Money,1,19,Yes,No,1,Yes,Yes
TXN003176,195335,Machakos,Nyeri,17,Paybill,21,23,Yes,Yes,2,Yes,Yes
TXN003177,239140,Nairobi,Kiambu,15,Withdraw,83,15,No,Yes,5,No,Yes
TXN003179,428430,Nyeri,Nyeri,17,Paybill,42,11,No,Yes,7,No,Yes
TXN003180,210743,Nakuru,Nairobi,8,Till,6,8,Yes,No,4,Yes,Yes
TXN003186,278240,Kisumu,Mombasa,6,Paybill,74,15,Yes,Yes,5,Yes,Yes
TXN003188,68157,Uasin Gishu,Mombasa,23,Send Money,86,17,Yes,Yes,7,No,Yes
TXN003189,392060,Machakos,Uasin Gishu,1,Paybill,32,24,No,Yes,7,Yes,Yes
TXN003191,268763,Nakuru,Nairobi,22,Send Money,84,4,No,Yes,7,No,Yes
TXN003192,338241,Kiambu,Machakos,14,Till,1,16,Yes,No,4,No,Yes
TXN003195,361478,Meru,Nyeri,10,Send Money,51,1,No,Yes,5,Yes,Yes
TXN003197,172994,Nakuru,Kiambu,21,Send Money,54,22,Yes,No,7,No,Yes
TXN003198,256324,Kakamega,Kakamega,12,Send Money,108,23,Yes,Yes,7,Yes,Yes
TXN003200,203423,Kiambu,Nairobi,7,Paybill,75,6,Yes,Yes,3,No,Yes
TXN003201,214379,Nairobi,Kisumu,7,Send Money,75,19,No,Yes,8,No,Yes
TXN003203,424126,Nakuru,Kisumu,4,Paybill,16,10,No,Yes,4,Yes,Yes
TXN003204,140474,Nairobi,Meru,7,Till,62,16,Yes,No,6,No,Yes
TXN003209,344095,Kiambu,Uasin Gishu,17,Till,91,21,Yes,No,6,No,Yes
TXN003212,483932,Nakuru,Meru,23,Send Money,102,7,Yes,Yes,7,No,Yes
TXN003217,132616,Kisumu,Mombasa,12,Paybill,40,20,Yes,No,6,No,Yes
TXN003218,381792,Meru,Kisumu,18,Withdraw,10,18,Yes,Yes,3,Yes,Yes
TXN003219,410670,Nakuru,Nairobi,15,Send Money,84,20,Yes,Yes,0,No,Yes
TXN003222,257473,Nairobi,Uasin Gishu,6,Paybill,95,18,No,Yes,8,Yes,Yes
TXN003223,83296,Meru,Nyeri,1,Till,89,22,Yes,Yes,2,No,Yes
TXN003225,6939,Kakamega,Kisumu,22,Till,109,19,No,Yes,6,No,Yes
TXN003226,480725,Kakamega,Nyeri,14,Till,105,11,Yes,No,7,Yes,Yes
TXN003227,246084,Meru,Kiambu,13,Till,64,18,No,Yes,7,Yes,Yes
TXN003229,499956,Meru,Kisumu,16,Paybill,118,5,No,Yes,6,Yes,Yes
TXN003230,468543,Kakamega,Nairobi,0,Till,52,22,Yes,No,4,Yes,Yes
TXN003233,75728,Kisumu,Nyeri,21,Till,60,19,Yes,Yes,2,No,Yes
TXN003234,124947,Mombasa,Meru,19,Send Money,48,22,No,Yes,6,Yes,Yes
TXN003235,323433,Nairobi,Mombasa,15,Send Money,72,22,No,Yes,8,No,Yes
TXN003237,340241,Kiambu,Nakuru,7,Withdraw,14,24,Yes,No,4,Yes,Yes
TXN003239,171766,Nairobi,Mombasa,15,Till,9,3,Yes,Yes,0,No,Yes
TXN003241,85756,Nairobi,Kisumu,19,Withdraw,88,25,Yes,Yes,0,Yes,Yes
TXN003245,231160,Kakamega,Meru,7,Withdraw,38,2,No,Yes,3,Yes,Yes
TXN003247,180145,Machakos,Nyeri,9,Withdraw,64,25,Yes,No,4,Yes,Yes
TXN003249,89658,Kiambu,Machakos,0,Withdraw,37,24,Yes,No,7,No,Yes
TXN003250,109678,Kakamega,Meru,3,Send Money,24,9,No,Yes,5,Yes,Yes
TXN003252,312763,Meru,Uasin Gishu,3,Paybill,29,27,Yes,Yes,3,No,Yes
TXN003253,27478,Nairobi,Kisumu,4,Withdraw,105,22,No,Yes,4,Yes,Yes
TXN003258,240179,Kisumu,Meru,5,Withdraw,24,16,No,Yes,4,No,Yes
TXN003262,174570,Nyeri,Meru,0,Send Money,85,3,Yes,No,6,Yes,Yes
TXN003265,455033,Meru,Kiambu,16,Send Money,115,2,No,Yes,6,No,Yes
TXN003269,109996,Nyeri,Kakamega,17,Send Money,70,23,Yes,No,8,Yes,Yes
TXN003270,475144,Meru,Nyeri,10,Withdraw,51,14,Yes,No,4,No,Yes
TXN003272,177567,Machakos,Meru,8,Withdraw,18,3,Yes,No,6,Yes,Yes
TXN003273,309029,Nyeri,Kiambu,14,Send Money,119,23,No,Yes,8,Yes,Yes
TXN003274,172193,Meru,Nyeri,17,Withdraw,20,2,Yes,Yes,3,Yes,Yes
TXN003275,47849,Nakuru,Uasin Gishu,12,Withdraw,102,24,Yes,Yes,2,Yes,Yes
TXN003282,89291,Kiambu,Nairobi,23,Paybill,71,12,No,Yes,4,Yes,Yes
TXN003285,209624,Machakos,Uasin Gishu,19,Send Money,112,21,No,Yes,8,No,Yes
TXN003287,326995,Machakos,Nyeri,14,Withdraw,109,3,Yes,No,8,No,Yes
TXN003288,15258,Machakos,Meru,18,Till,2,22,No,Yes,3,No,Yes
TXN003290,31065,Mombasa,Nakuru,23,Withdraw,11,5,Yes,Yes,3,Yes,Yes
TXN003291,47821,Nakuru,Machakos,13,Send Money,111,25,No,Yes,8,Yes,Yes
TXN003292,168067,Mombasa,Machakos,6,Paybill,115,29,Yes,Yes,8,Yes,Yes
TXN003293,239667,Nairobi,Kisumu,20,Withdraw,36,27,Yes,No,6,No,Yes
TXN003294,257476,Machakos,Meru,13,Till,22,17,No,Yes,5,No,Yes
TXN003299,206806,Kiambu,Machakos,15,Till,84,11,Yes,Yes,2,Yes,Yes
TXN003300,372573,Kisumu,Kakamega,20,Withdraw,38,11,Yes,Yes,3,Yes,Yes
TXN003303,386337,Nairobi,Meru,8,Send Money,90,6,Yes,No,3,No,Yes
TXN003304,92339,Machakos,Kakamega,18,Till,103,23,Yes,Yes,5,Yes,Yes
TXN003305,305707,Mombasa,Kisumu,20,Paybill,73,2,Yes,No,7,No,Yes
TXN003307,106976,Kakamega,Mombasa,6,Paybill,103,10,Yes,No,8,No,Yes
TXN003308,315056,Nyeri,Uasin Gishu,2,Paybill,99,22,No,Yes,7,No,Yes
TXN003309,258822,Nairobi,Kisumu,19,Send Money,31,10,Yes,Yes,1,Yes,Yes
TXN003310,462918,Mombasa,Kiambu,18,Till,90,23,Yes,Yes,3,Yes,Yes
TXN003311,293904,Kiambu,Machakos,5,Paybill,5,6,Yes,Yes,6,No,Yes
TXN003312,61400,Mombasa,Nakuru,6,Till,106,19,Yes,Yes,8,Yes,Yes
TXN003313,205861,Nakuru,Uasin Gishu,20,Withdraw,72,24,Yes,Yes,7,Yes,Yes
TXN003316,409897,Uasin Gishu,Nairobi,15,Send Money,21,1,Yes,No,4,No,Yes
TXN003318,187800,Uasin Gishu,Nakuru,3,Withdraw,91,28,No,Yes,3,Yes,Yes
TXN003323,409702,Nyeri,Uasin Gishu,6,Paybill,4,19,No,Yes,4,Yes,Yes
TXN003324,95787,Nyeri,Kakamega,9,Till,28,10,Yes,Yes,6,No,Yes
TXN003325,462306,Machakos,Meru,23,Send Money,90,18,Yes,Yes,3,No,Yes
TXN003326,440834,Nyeri,Kisumu,21,Till,74,16,Yes,Yes,8,No,Yes
TXN003328,409897,Kakamega,Nyeri,17,Paybill,4,7,No,Yes,3,No,Yes
TXN003329,287257,Nakuru,Nyeri,0,Send Money,91,16,Yes,No,3,Yes,Yes
TXN003332,68348,Machakos,Kisumu,18,Withdraw,5,13,Yes,Yes,7,No,Yes
TXN003333,252120,Nairobi,Nyeri,3,Send Money,52,2,Yes,No,5,No,Yes
TXN003334,392897,Kisumu,Nyeri,3,Till,100,9,No,Yes,5,No,Yes
TXN003336,160962,Mombasa,Nyeri,19,Paybill,50,30,Yes,Yes,6,Yes,Yes
TXN003337,209591,Kiambu,Uasin Gishu,11,Till,96,24,Yes,No,5,No,Yes
TXN003338,92036,Nakuru,Kakamega,14,Send Money,95,13,Yes,No,8,No,Yes
TXN003339,139991,Kiambu,Machakos,18,Till,104,1,Yes,No,4,No,Yes
TXN003341,337444,Meru,Kakamega,8,Paybill,18,5,No,Yes,3,No,Yes
TXN003342,362052,Nyeri,Machakos,21,Send Money,13,21,No,Yes,6,Yes,Yes
TXN003343,494087,Nairobi,Meru,18,Send Money,75,11,No,Yes,3,No,Yes
TXN003344,213114,Mombasa,Nakuru,13,Till,88,30,No,Yes,8,Yes,Yes
TXN003345,448910,Nyeri,Kiambu,6,Withdraw,115,25,Yes,Yes,4,No,Yes
TXN003347,459469,Kiambu,Meru,23,Withdraw,91,4,No,Yes,5,No,Yes
TXN003349,179773,Mombasa,Kakamega,6,Till,22,17,Yes,Yes,1,No,Yes
TXN003351,288829,Mombasa,Nairobi,1,Send Money,30,27,Yes,No,4,No,Yes
TXN003352,233335,Kakamega,Uasin Gishu,2,Paybill,2,15,Yes,Yes,4,No,Yes
TXN003354,405779,Nyeri,Kakamega,22,Till,20,26,Yes,Yes,7,Yes,Yes
TXN003355,450646,Kisumu,Uasin Gishu,10,Withdraw,52,22,No,Yes,3,Yes,Yes
TXN003357,438245,Mombasa,Nairobi,15,Send Money,68,28,No,Yes,8,No,Yes
TXN003359,54088,Kiambu,Kisumu,23,Till,75,28,Yes,Yes,7,No,Yes
TXN003361,240431,Nakuru,Kisumu,10,Send Money,1,2,No,Yes,2,No,Yes
TXN003362,82271,Kakamega,Meru,18,Send Money,12,25,Yes,Yes,2,No,Yes
TXN003365,56891,Nairobi,Meru,0,Withdraw,99,23,Yes,Yes,3,No,Yes
TXN003367,19230,Meru,Kisumu,21,Withdraw,64,26,Yes,Yes,4,No,Yes
TXN003370,189029,Kakamega,Meru,8,Withdraw,87,9,Yes,Yes,8,Yes,Yes
TXN003371,249940,Machakos,Kisumu,4,Send Money,74,12,Yes,Yes,3,No,Yes
TXN003374,241980,Machakos,Mombasa,13,Till,97,25,No,Yes,6,Yes,Yes
TXN003377,314874,Nakuru,Nakuru,8,Paybill,120,7,Yes,Yes,7,No,Yes
TXN003378,78404,Kakamega,Kisumu,7,Withdraw,69,12,No,Yes,8,Yes,Yes
TXN003380,432352,Kisumu,Nakuru,8,Send Money,99,24,Yes,Yes,8,No,Yes
TXN003381,107221,Nakuru,Nakuru,21,Send Money,96,15,Yes,No,3,Yes,Yes
TXN003382,331534,Mombasa,Kisumu,11,Withdraw,81,18,Yes,No,5,No,Yes
TXN003383,467113,Kakamega,Mombasa,18,Till,71,21,Yes,No,7,Yes,Yes
TXN003384,394703,Nyeri,Nairobi,20,Withdraw,120,22,Yes,No,6,No,Yes
TXN003386,243092,Machakos,Nakuru,22,Paybill,80,22,Yes,No,4,Yes,Yes
TXN003387,329952,Meru,Nakuru,8,Paybill,106,15,Yes,No,8,No,Yes
TXN003388,275916,Nyeri,Nakuru,21,Paybill,72,7,Yes,Yes,7,No,Yes
TXN003389,42151,Meru,Nyeri,11,Withdraw,89,12,Yes,Yes,2,Yes,Yes
TXN003390,181162,Nairobi,Uasin Gishu,13,Withdraw,103,12,Yes,Yes,2,No,Yes
TXN003391,459824,Nakuru,Kiambu,15,Withdraw,117,24,No,Yes,6,No,Yes
TXN003397,30567,Mombasa,Nairobi,21,Paybill,66,16,Yes,Yes,0,Yes,Yes
TXN003398,386083,Kisumu,Machakos,23,Withdraw,104,15,Yes,No,6,Yes,Yes
TXN003399,344408,Kiambu,Nyeri,14,Till,102,15,Yes,Yes,2,Yes,Yes
TXN003400,295895,Mombasa,Meru,3,Send Money,28,20,Yes,No,6,Yes,Yes
TXN003402,159541,Meru,Machakos,20,Till,119,25,No,Yes,7,No,Yes
TXN003403,47951,Mombasa,Uasin Gishu,9,Till,62,14,Yes,Yes,3,No,Yes
TXN003404,334808,Nakuru,Kiambu,13,Withdraw,72,4,Yes,No,5,No,Yes
TXN003406,390225,Machakos,Uasin Gishu,13,Till,99,26,No,Yes,8,Yes,Yes
TXN003407,481551,Kakamega,Kakamega,2,Paybill,12,18,Yes,No,8,No,Yes
TXN003410,147070,Nakuru,Machakos,8,Withdraw,51,26,Yes,No,3,No,Yes
TXN003411,311930,Uasin Gishu,Nairobi,7,Withdraw,43,6,Yes,Yes,1,No,Yes
TXN003412,33341,Uasin Gishu,Meru,9,Withdraw,1,17,Yes,Yes,5,No,Yes
TXN003413,224008,Uasin Gishu,Kiambu,14,Till,1,29,No,Yes,3,No,Yes
TXN003414,240989,Kisumu,Kisumu,3,Till,56,24,Yes,Yes,6,Yes,Yes
TXN003416,22282,Nakuru,Nakuru,11,Paybill,101,27,No,Yes,5,Yes,Yes
TXN003418,401874,Nyeri,Nairobi,3,Send Money,111,1,Yes,No,7,Yes,Yes
TXN003421,176233,Mombasa,Nyeri,13,Withdraw,16,19,Yes,Yes,6,No,Yes
TXN003429,25250,Nakuru,Meru,19,Paybill,107,21,Yes,Yes,1,Yes,Yes
TXN003431,413204,Nyeri,Nyeri,22,Send Money,20,8,Yes,No,5,No,Yes
TXN003432,443502,Kiambu,Machakos,0,Till,3,29,No,Yes,6,Yes,Yes
TXN003433,85654,Nairobi,Nyeri,3,Withdraw,12,3,Yes,Yes,3,No,Yes
TXN003434,412152,Uasin Gishu,Nairobi,17,Send Money,36,25,Yes,Yes,4,No,Yes
TXN003436,138258,Meru,Machakos,16,Send Money,36,19,No,Yes,6,Yes,Yes
TXN003438,358797,Kisumu,Meru,8,Send Money,80,21,No,Yes,7,No,Yes
TXN003439,159983,Kakamega,Uasin Gishu,5,Till,19,22,Yes,No,5,No,Yes
TXN003446,499091,Kiambu,Kisumu,6,Till,17,7,Yes,Yes,5,Yes,Yes
TXN003448,460673,Machakos,Kisumu,0,Till,9,15,Yes,Yes,5,Yes,Yes
TXN003449,476204,Nakuru,Mombasa,16,Till,94,29,Yes,No,3,Yes,Yes
TXN003450,194805,Kisumu,Nakuru,4,Paybill,118,14,Yes,No,3,No,Yes
TXN003451,380474,Meru,Kiambu,8,Paybill,92,23,Yes,Yes,1,Yes,Yes
TXN003452,380440,Nyeri,Kakamega,16,Paybill,14,26,No,Yes,4,Yes,Yes
TXN003453,139111,Kiambu,Nairobi,4,Send Money,89,30,Yes,No,7,Yes,Yes
TXN003454,486573,Kakamega,Meru,18,Send Money,15,14,Yes,Yes,1,Yes,Yes
TXN003455,263372,Kiambu,Kisumu,13,Till,14,21,Yes,Yes,6,Yes,Yes
TXN003456,242881,Nyeri,Kakamega,14,Till,67,25,No,Yes,5,No,Yes
TXN003457,407055,Nyeri,Nyeri,17,Paybill,112,12,Yes,No,3,No,Yes
TXN003458,102507,Kiambu,Kisumu,4,Till,96,25,No,Yes,5,No,Yes
TXN003459,106270,Nyeri,Nairobi,10,Send Money,42,4,Yes,No,8,Yes,Yes
TXN003460,130874,Nyeri,Kakamega,5,Send Money,33,11,No,Yes,8,Yes,Yes
TXN003463,358670,Meru,Nakuru,3,Till,108,27,Yes,No,8,No,Yes
TXN003465,134752,Uasin Gishu,Mombasa,8,Till,102,9,Yes,Yes,1,Yes,Yes
TXN003468,411873,Nairobi,Mombasa,0,Send Money,75,30,No,Yes,6,No,Yes
TXN003469,391332,Meru,Meru,15,Till,27,26,No,Yes,4,No,Yes
TXN003471,497090,Kakamega,Meru,8,Paybill,91,30,Yes,Yes,5,Yes,Yes
TXN003472,239305,Meru,Nairobi,6,Paybill,56,30,Yes,Yes,7,No,Yes
TXN003473,61666,Nyeri,Nairobi,14,Send Money,21,6,Yes,Yes,5,No,Yes
TXN003474,152008,Uasin Gishu,Nyeri,14,Till,58,7,Yes,No,8,Yes,Yes
TXN003477,85013,Mombasa,Meru,6,Withdraw,110,18,Yes,Yes,2,Yes,Yes
TXN003479,313939,Meru,Kisumu,21,Send Money,27,7,Yes,No,5,No,Yes
TXN003480,471979,Nakuru,Mombasa,5,Paybill,52,13,No,Yes,4,No,Yes
TXN003481,132366,Meru,Nyeri,2,Send Money,84,30,No,Yes,5,No,Yes
TXN003483,457710,Kakamega,Nairobi,9,Paybill,50,24,Yes,No,8,Yes,Yes
TXN003484,413862,Meru,Machakos,11,Till,49,9,Yes,Yes,6,No,Yes
TXN003485,300318,Meru,Nakuru,3,Paybill,120,9,Yes,Yes,3,No,Yes
TXN003486,400114,Kisumu,Kakamega,12,Withdraw,110,14,Yes,No,5,No,Yes
TXN003488,109426,Meru,Mombasa,18,Till,107,25,No,Yes,7,No,Yes
TXN003491,43040,Kiambu,Kiambu,5,Paybill,29,20,Yes,No,4,Yes,Yes
TXN003492,216422,Mombasa,Nairobi,23,Withdraw,33,16,Yes,Yes,4,Yes,Yes
TXN003494,179685,Meru,Meru,12,Withdraw,116,16,Yes,Yes,6,No,Yes
TXN003501,262694,Kiambu,Kiambu,15,Send Money,49,16,No,Yes,3,No,Yes
TXN003506,259653,Machakos,Nakuru,20,Till,22,20,Yes,No,8,No,Yes
TXN003507,174515,Nyeri,Nairobi,15,Send Money,113,1,Yes,No,5,No,Yes
TXN003508,196446,Uasin Gishu,Meru,6,Paybill,30,18,Yes,Yes,8,No,Yes
TXN003509,378384,Nyeri,Nairobi,22,Till,78,4,Yes,No,6,No,Yes
TXN003510,425469,Nairobi,Kiambu,2,Till,100,1,No,Yes,7,Yes,Yes
TXN003512,420615,Nyeri,Kakamega,20,Withdraw,95,29,Yes,No,5,Yes,Yes
TXN003514,452913,Kakamega,Nakuru,18,Withdraw,56,24,Yes,Yes,3,Yes,Yes
TXN003515,138701,Nairobi,Mombasa,0,Paybill,15,11,Yes,Yes,4,Yes,Yes
TXN003516,329452,Meru,Machakos,3,Withdraw,63,14,Yes,No,8,Yes,Yes
TXN003518,223981,Machakos,Kiambu,22,Withdraw,12,9,No,Yes,5,No,Yes
TXN003519,276929,Uasin Gishu,Nairobi,5,Withdraw,76,7,No,Yes,5,Yes,Yes
TXN003521,493635,Nakuru,Meru,3,Paybill,21,20,Yes,Yes,6,Yes,Yes
TXN003523,215650,Kakamega,Meru,2,Send Money,120,17,No,Yes,5,Yes,Yes
TXN003525,18826,Nyeri,Nakuru,0,Paybill,59,17,Yes,No,7,No,Yes
TXN003527,455119,Nyeri,Nairobi,19,Send Money,38,29,No,Yes,7,Yes,Yes
TXN003528,99214,Nakuru,Mombasa,13,Withdraw,16,28,No,Yes,6,No,Yes
TXN003530,389299,Kakamega,Machakos,13,Send Money,76,7,Yes,Yes,2,Yes,Yes
TXN003531,442937,Mombasa,Machakos,5,Paybill,92,27,No,Yes,6,Yes,Yes
TXN003532,436994,Nakuru,Nakuru,0,Paybill,117,21,Yes,Yes,6,No,Yes
TXN003534,421182,Kisumu,Nairobi,3,Paybill,46,9,Yes,Yes,7,Yes,Yes
TXN003536,105158,Nairobi,Kiambu,16,Send Money,11,22,Yes,Yes,6,Yes,Yes
TXN003537,409918,Nyeri,Kiambu,22,Withdraw,89,2,Yes,Yes,5,No,Yes
TXN003540,254864,Kisumu,Meru,11,Send Money,19,28,Yes,Yes,6,No,Yes
TXN003542,176495,Meru,Uasin Gishu,23,Till,116,11,Yes,Yes,0,Yes,Yes
TXN003544,306865,Kiambu,Kiambu,13,Till,95,4,No,Yes,8,Yes,Yes
TXN003545,21583,Meru,Machakos,11,Till,31,30,No,Yes,7,No,Yes
TXN003546,315322,Nairobi,Nyeri,22,Paybill,90,26,Yes,No,5,Yes,Yes
TXN003548,195139,Kisumu,Nakuru,16,Withdraw,74,28,Yes,No,4,Yes,Yes
TXN003551,483455,Nakuru,Meru,10,Withdraw,93,28,Yes,No,6,Yes,Yes
TXN003552,345551,Meru,Nakuru,10,Send Money,109,16,Yes,Yes,5,No,Yes
TXN003555,493884,Mombasa,Kakamega,20,Send Money,37,27,No,Yes,3,No,Yes
TXN003559,158134,Nairobi,Kiambu,6,Send Money,103,24,Yes,Yes,8,No,Yes
TXN003562,338860,Nyeri,Nakuru,19,Send Money,87,1,Yes,Yes,5,No,Yes
TXN003563,48722,Uasin Gishu,Kiambu,1,Send Money,14,12,Yes,Yes,0,Yes,Yes
